InvoiceID,InvoiceTypeCode,InvoiceIssueDateTime,InvoicePaymentDueDate,InvoiceLineSpec (Y/N),InvoiceSellerAssignedID,InvoiceBuyerPO,SellerSelect,SellerCompanyID,SellerCompanyName,SellerSector,SellerCountry,SellerIBANID,SellerPaymentRef,SellerDeliveryInfo,SellerNotes,BuyerSelect,BuyerCompanyID,BuyerCompanyName,BuyerSector,BuyerCountry,AmountTotal,AmountCurrency,AmountVAT,ConfirmedByBuyer,ConfirmedByBank,ConfirmedPaymentDate,CalcVATPeriod,CalcProductionInput,Good,IsManipulated
INV000077,380,2023-09-23 17:13:21,2023-10-23 17:13:21,N,AgroDistrib Europe,PO-Luigi's Pizzeria-00077,Y,6,AgroDistrib Europe,Distributors,Luxembourg,DE129814016,REF-00077,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,130.27,EUR,21.71,N,Y,2023-10-18 17:13:21,2023-Q3,2,Cheese,N
INV000078,380,2021-04-26 04:00:30,2021-05-26 04:00:30,N,Napoli Express,PO-Anna Müller-00078,Y,8,Napoli Express,Pizzarias (B2C),France,DE835921798,REF-00078,Main warehouse,,Y,9,Anna Müller,Customers,Luxembourg,69.86,EUR,11.64,N,Y,2021-05-22 04:00:30,2021-Q2,4,Pizza,N
INV000079,380,2021-03-05 04:48:02,2021-04-04 04:48:02,N,AgroDistrib Europe,PO-Napoli Express-00079,Y,6,AgroDistrib Europe,Distributors,France,DE639157516,REF-00079,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,177.47,EUR,29.58,N,N,2021-03-30 04:48:02,2021-Q1,2,Cheese,N
INV000080,380,2024-03-07 03:41:01,2024-04-06 03:41:01,N,AgroDistrib Europe,PO-Luigi's Pizzeria-00080,Y,6,AgroDistrib Europe,Distributors,France,DE345689116,REF-00080,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,182.9,EUR,30.48,Y,N,2024-04-06 03:41:01,2024-Q1,2,Cheese,N
INV000081,380,2024-06-15 01:37:22,2024-07-15 01:37:22,N,GreenFields Farm,PO-Farm2Can Ltd.-00081,Y,1,GreenFields Farm,Farmers,France,DE657997791,REF-00081,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,France,105.84,EUR,17.64,Y,Y,2024-07-10 01:37:22,2024-Q2,2,Tomatoes,N
INV000082,380,2023-10-22 02:08:59,2023-11-21 02:08:59,N,GreenFields Farm,PO-TomatoMagic Co.-00082,Y,1,GreenFields Farm,Farmers,Luxembourg,DE938719481,REF-00082,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,France,140.48,EUR,23.41,Y,N,2023-11-21 02:08:59,2023-Q4,2,Tomatoes,N
INV000083,380,2024-08-15 04:39:21,2024-09-14 04:39:21,N,Sunshine Growers,PO-TomatoMagic Co.-00083,Y,2,Sunshine Growers,Farmers,France,DE576720692,REF-00083,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,86.48,EUR,14.41,Y,N,2024-09-11 04:39:21,2024-Q3,1,Tomatoes,N
INV000084,380,2022-05-24 21:39:44,2022-06-23 21:39:44,N,FreshLink Logistics,PO-Luigi's Pizzeria-00084,Y,5,FreshLink Logistics,Distributors,France,DE412211805,REF-00084,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,42.59,EUR,7.1,Y,N,2022-06-19 21:39:44,2022-Q2,2,Canned Tomatoes,N
INV000085,380,2025-04-30 04:35:21,2025-05-30 04:35:21,N,GreenFields Farm,PO-TomatoMagic Co.-00085,Y,1,GreenFields Farm,Farmers,France,DE516345171,REF-00085,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,71.9,EUR,11.98,Y,N,2025-05-26 04:35:21,2025-Q2,2,Tomatoes,N
INV000086,380,2021-01-23 22:33:25,2021-02-22 22:33:25,N,Jean Dupont,PO-CUST-00086,Y,10,Jean Dupont,Customers,France,DE8266619410,REF-00086,Main warehouse,,Y,,,,,81.24,EUR,13.54,N,N,2021-02-17 22:33:25,2021-Q1,2,,N
INV000087,380,2024-12-28 11:51:09,2025-01-27 11:51:09,N,TomatoMagic Co.,PO-FreshLink Logistics-00087,Y,3,TomatoMagic Co.,Food Producers,France,DE567049723,REF-00087,Main warehouse,,Y,5,FreshLink Logistics,Distributors,France,75.97,EUR,12.66,N,N,2025-01-26 11:51:09,2024-Q4,3,Canned Tomatoes,N
INV000088,380,2024-05-30 02:04:18,2024-06-29 02:04:18,N,Sunshine Growers,PO-CUST-00088,Y,2,Sunshine Growers,Farmers,France,DE430832892,REF-00088,Main warehouse,,Y,,,,,68.69,EUR,11.45,Y,N,2024-06-26 02:04:18,2024-Q2,1,Tomatoes,N
INV000089,380,2021-06-02 06:24:06,2021-07-02 06:24:06,N,TomatoMagic Co.,PO-Luigi's Pizzeria-00089,Y,3,TomatoMagic Co.,Food Producers,France,DE240899523,REF-00089,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,22.96,EUR,3.83,N,N,2021-06-28 06:24:06,2021-Q2,3,Canned Tomatoes,N
INV000090,380,2024-03-28 19:59:05,2024-04-27 19:59:05,N,Jean Dupont,PO-CUST-00090,Y,10,Jean Dupont,Customers,France,DE9892125210,REF-00090,Main warehouse,,Y,,,,,119.15,EUR,19.86,Y,Y,2024-04-27 19:59:05,2024-Q1,2,,N
INV000091,380,2025-02-03 20:40:43,2025-03-05 20:40:43,N,TomatoMagic Co.,PO-FreshLink Logistics-00091,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,DE733752383,REF-00091,Main warehouse,,Y,5,FreshLink Logistics,Distributors,France,72.13,EUR,12.02,Y,Y,2025-03-03 20:40:43,2025-Q1,3,Canned Tomatoes,N
INV000092,380,2023-07-27 03:18:30,2023-08-26 03:18:30,N,Anna Müller,PO-CUST-00092,Y,9,Anna Müller,Customers,Luxembourg,DE203039709,REF-00092,Main warehouse,,Y,,,,,47.12,EUR,7.85,Y,Y,2023-08-26 03:18:30,2023-Q3,2,,N
INV000093,380,2024-06-11 22:33:34,2024-07-11 22:33:34,N,Jean Dupont,PO-CUST-00093,Y,10,Jean Dupont,Customers,Luxembourg,DE4367447810,REF-00093,Main warehouse,,Y,,,,,12.84,EUR,2.14,Y,N,2024-07-09 22:33:34,2024-Q2,2,,N
INV000094,380,2020-02-21 08:57:34,2020-03-22 08:57:34,N,Sunshine Growers,PO-Farm2Can Ltd.-00094,Y,2,Sunshine Growers,Farmers,Luxembourg,DE842113702,REF-00094,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,131.44,EUR,21.91,Y,Y,2020-03-21 08:57:34,2020-Q1,1,Tomatoes,N
INV000095,380,2021-08-21 17:30:26,2021-09-20 17:30:26,N,TomatoMagic Co.,PO-Luigi's Pizzeria-00095,Y,3,TomatoMagic Co.,Food Producers,France,DE528316063,REF-00095,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,116.44,EUR,19.41,Y,Y,2021-09-15 17:30:26,2021-Q3,3,Canned Tomatoes,N
INV000096,380,2024-07-25 03:10:09,2024-08-24 03:10:09,N,FreshLink Logistics,PO-Napoli Express-00096,Y,5,FreshLink Logistics,Distributors,France,DE523160985,REF-00096,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),France,82.56,EUR,13.76,Y,Y,2024-08-21 03:10:09,2024-Q3,2,Canned Tomatoes,N
INV000097,380,2020-01-12 06:40:17,2020-02-11 06:40:17,N,TomatoMagic Co.,PO-CUST-00097,Y,3,TomatoMagic Co.,Food Producers,France,DE463141243,REF-00097,Main warehouse,,Y,,,,,27.85,EUR,4.64,Y,N,2020-02-06 06:40:17,2020-Q1,3,Canned Tomatoes,N
INV000098,380,2021-04-22 22:07:31,2021-05-22 22:07:31,N,Anna Müller,PO-CUST-00098,Y,9,Anna Müller,Customers,Luxembourg,DE840050419,REF-00098,Main warehouse,,Y,,,,,40.58,EUR,6.76,Y,N,2021-05-21 22:07:31,2021-Q2,2,,N
INV000099,380,2021-04-24 18:25:25,2021-05-24 18:25:25,N,Anna Müller,PO-CUST-00099,Y,9,Anna Müller,Customers,France,DE767246429,REF-00099,Main warehouse,,Y,,,,,90.02,EUR,15.0,N,Y,2021-05-22 18:25:25,2021-Q2,2,,N
INV000100,380,2020-06-24 22:44:17,2020-07-24 22:44:17,N,TomatoMagic Co.,PO-FreshLink Logistics-00100,Y,3,TomatoMagic Co.,Food Producers,France,DE927028813,REF-00100,Main warehouse,,Y,5,FreshLink Logistics,Distributors,France,53.42,EUR,8.9,Y,Y,2020-07-24 22:44:17,2020-Q2,3,Canned Tomatoes,N
INV000101,380,2022-08-23 21:18:33,2022-09-22 21:18:33,N,Sunshine Growers,PO-Farm2Can Ltd.-00101,Y,2,Sunshine Growers,Farmers,Luxembourg,DE589512312,REF-00101,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,France,71.36,EUR,11.89,N,Y,2022-09-20 21:18:33,2022-Q3,1,Tomatoes,N
INV000102,380,2021-12-07 14:53:37,2022-01-06 14:53:37,N,TomatoMagic Co.,PO-Napoli Express-00102,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,DE580187653,REF-00102,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),France,65.45,EUR,10.91,Y,N,2022-01-03 14:53:37,2021-Q4,3,Canned Tomatoes,N
INV000103,380,2023-01-05 12:03:32,2023-02-04 12:03:32,N,Luigi's Pizzeria,PO-Anna Müller-00103,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,DE856524207,REF-00103,Main warehouse,,Y,9,Anna Müller,Customers,France,46.31,EUR,7.72,Y,N,2023-01-31 12:03:32,2023-Q1,5,Pizza,N
INV000104,380,2021-09-08 11:05:26,2021-10-08 11:05:26,N,Farm2Can Ltd.,PO-Luigi's Pizzeria-00104,Y,4,Farm2Can Ltd.,Food Producers,France,DE914528354,REF-00104,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,46.85,EUR,7.81,N,N,2021-10-05 11:05:26,2021-Q3,2,Canned Tomatoes,N
INV000105,380,2022-09-10 08:07:04,2022-10-10 08:07:04,N,Farm2Can Ltd.,PO-Napoli Express-00105,Y,4,Farm2Can Ltd.,Food Producers,France,DE929911944,REF-00105,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),France,50.96,EUR,8.49,Y,N,2022-10-06 08:07:04,2022-Q3,2,Canned Tomatoes,N
INV000106,380,2023-11-01 09:11:02,2023-12-01 09:11:02,N,AgroDistrib Europe,PO-Napoli Express-00106,Y,6,AgroDistrib Europe,Distributors,France,DE671045506,REF-00106,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,69.92,EUR,11.65,N,Y,2023-11-29 09:11:02,2023-Q4,2,Cheese,N
INV000107,380,2023-10-07 03:06:46,2023-11-06 03:06:46,N,Farm2Can Ltd.,PO-FreshLink Logistics-00107,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE424037684,REF-00107,Main warehouse,,Y,5,FreshLink Logistics,Distributors,France,160.01,EUR,26.67,Y,N,2023-11-04 03:06:46,2023-Q4,2,Canned Tomatoes,N
INV000108,380,2023-03-08 13:02:00,2023-04-07 13:02:00,N,Sunshine Growers,PO-TomatoMagic Co.-00108,Y,2,Sunshine Growers,Farmers,Luxembourg,DE111391332,REF-00108,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,21.65,EUR,3.61,Y,Y,2023-04-06 13:02:00,2023-Q1,1,Tomatoes,N
INV000109,380,2024-05-28 20:39:11,2024-06-27 20:39:11,N,TomatoMagic Co.,PO-FreshLink Logistics-00109,Y,3,TomatoMagic Co.,Food Producers,France,DE927439083,REF-00109,Main warehouse,,Y,5,FreshLink Logistics,Distributors,Luxembourg,101.89,EUR,16.98,N,N,2024-06-27 20:39:11,2024-Q2,3,Canned Tomatoes,N
INV000110,380,2021-04-24 23:55:06,2021-05-24 23:55:06,N,GreenFields Farm,PO-CUST-00110,Y,1,GreenFields Farm,Farmers,France,DE959674561,REF-00110,Main warehouse,,Y,,,,,44.03,EUR,7.34,N,N,2021-05-22 23:55:06,2021-Q2,2,Tomatoes,N
INV000111,380,2023-01-15 09:49:11,2023-02-14 09:49:11,N,AgroDistrib Europe,PO-Luigi's Pizzeria-00111,Y,6,AgroDistrib Europe,Distributors,Luxembourg,DE628704826,REF-00111,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,169.51,EUR,28.25,N,N,2023-02-12 09:49:11,2023-Q1,2,Cheese,N
INV000112,380,2024-05-01 05:36:51,2024-05-31 05:36:51,N,Napoli Express,PO-Jean Dupont-00112,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE462409328,REF-00112,Main warehouse,,Y,10,Jean Dupont,Customers,France,18.05,EUR,3.01,Y,Y,2024-05-26 05:36:51,2024-Q2,4,Pizza,Y
INV000113,380,2021-11-23 18:12:17,2021-12-23 18:12:17,N,Anna Müller,PO-CUST-00113,Y,9,Anna Müller,Customers,Luxembourg,DE305924999,REF-00113,Main warehouse,,Y,,,,,28.06,EUR,4.68,Y,N,2021-12-22 18:12:17,2021-Q4,2,,N
INV000114,380,2022-08-04 14:37:45,2022-09-03 14:37:45,N,Anna Müller,PO-CUST-00114,Y,9,Anna Müller,Customers,France,DE147514469,REF-00114,Main warehouse,,Y,,,,,68.96,EUR,11.49,Y,Y,2022-09-01 14:37:45,2022-Q3,2,,N
INV000115,380,2023-05-08 21:50:19,2023-06-07 21:50:19,N,TomatoMagic Co.,PO-Luigi's Pizzeria-00115,Y,3,TomatoMagic Co.,Food Producers,France,DE179735243,REF-00115,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,90.92,EUR,15.15,Y,Y,2023-06-06 21:50:19,2023-Q2,3,Canned Tomatoes,N
INV000116,380,2024-10-24 22:23:38,2024-11-23 22:23:38,N,Jean Dupont,PO-CUST-00116,Y,10,Jean Dupont,Customers,France,DE2072894210,REF-00116,Main warehouse,,Y,,,,,136.15,EUR,22.69,Y,Y,2024-11-18 22:23:38,2024-Q4,2,,N
INV000117,380,2023-04-10 19:30:57,2023-05-10 19:30:57,N,AgroDistrib Europe,PO-Luigi's Pizzeria-00117,Y,6,AgroDistrib Europe,Distributors,France,DE920978176,REF-00117,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,41.76,EUR,6.96,N,N,2023-05-05 19:30:57,2023-Q2,2,Cheese,N
INV000118,380,2023-04-17 16:14:46,2023-05-17 16:14:46,N,Farm2Can Ltd.,PO-Luigi's Pizzeria-00118,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE815623564,REF-00118,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,34.32,EUR,5.72,N,N,2023-05-12 16:14:46,2023-Q2,2,Canned Tomatoes,N
INV000119,380,2023-12-22 08:13:41,2024-01-21 08:13:41,N,Luigi's Pizzeria,PO-Anna Müller-00119,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,DE487246067,REF-00119,Main warehouse,,Y,9,Anna Müller,Customers,France,133.66,EUR,22.28,Y,Y,2024-01-17 08:13:41,2023-Q4,5,Pizza,N
INV000120,380,2021-11-14 18:15:31,2021-12-14 18:15:31,N,TomatoMagic Co.,PO-Luigi's Pizzeria-00120,Y,3,TomatoMagic Co.,Food Producers,France,DE667062253,REF-00120,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,165.08,EUR,27.51,N,Y,2021-12-10 18:15:31,2021-Q4,3,Canned Tomatoes,N
INV000121,380,2024-09-27 02:33:40,2024-10-27 02:33:40,N,Anna Müller,PO-CUST-00121,Y,9,Anna Müller,Customers,France,DE346027829,REF-00121,Main warehouse,,Y,,,,,41.56,EUR,6.93,N,N,2024-10-25 02:33:40,2024-Q3,2,,N
INV000122,380,2025-03-19 20:32:01,2025-04-18 20:32:01,N,Sunshine Growers,PO-Farm2Can Ltd.-00122,Y,2,Sunshine Growers,Farmers,Luxembourg,DE368735652,REF-00122,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,32.6,EUR,5.43,N,Y,2025-04-15 20:32:01,2025-Q1,1,Tomatoes,N
INV000123,380,2023-10-09 18:21:24,2023-11-08 18:21:24,N,AgroDistrib Europe,PO-Napoli Express-00123,Y,6,AgroDistrib Europe,Distributors,France,DE570873326,REF-00123,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),France,57.88,EUR,9.65,Y,Y,2023-11-06 18:21:24,2023-Q4,2,Cheese,N
INV000124,380,2024-03-22 10:20:57,2024-04-21 10:20:57,N,Anna Müller,PO-CUST-00124,Y,9,Anna Müller,Customers,Luxembourg,DE255241539,REF-00124,Main warehouse,,Y,,,,,113.02,EUR,18.84,N,N,2024-04-17 10:20:57,2024-Q1,2,,N
INV000125,380,2020-12-05 01:15:57,2021-01-04 01:15:57,N,Luigi's Pizzeria,PO-Anna Müller-00125,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,DE480354327,REF-00125,Main warehouse,,Y,9,Anna Müller,Customers,France,36.01,EUR,6.0,N,Y,2020-12-30 01:15:57,2020-Q4,5,Pizza,N
INV000126,380,2021-01-22 14:10:23,2021-02-21 14:10:23,N,Napoli Express,PO-Anna Müller-00126,Y,8,Napoli Express,Pizzarias (B2C),France,DE667986898,REF-00126,Main warehouse,,Y,9,Anna Müller,Customers,France,83.64,EUR,13.94,Y,N,2021-02-21 14:10:23,2021-Q1,4,Pizza,N
INV000127,380,2021-08-29 02:43:22,2021-09-28 02:43:22,N,Anna Müller,PO-CUST-00127,Y,9,Anna Müller,Customers,Luxembourg,DE553748369,REF-00127,Main warehouse,,Y,,,,,55.02,EUR,9.17,N,Y,2021-09-27 02:43:22,2021-Q3,2,,N
INV000128,380,2023-07-01 03:16:27,2023-07-31 03:16:27,N,Anna Müller,PO-CUST-00128,Y,9,Anna Müller,Customers,Luxembourg,DE437993249,REF-00128,Main warehouse,,Y,,,,,103.36,EUR,17.23,Y,Y,2023-07-26 03:16:27,2023-Q3,2,,N
INV000129,380,2025-04-09 22:36:36,2025-05-09 22:36:36,N,Napoli Express,PO-Jean Dupont-00129,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE998025438,REF-00129,Main warehouse,,Y,10,Jean Dupont,Customers,France,26.34,EUR,4.39,Y,Y,2025-05-04 22:36:36,2025-Q2,4,Pizza,Y
INV000130,380,2021-07-12 20:56:55,2021-08-11 20:56:55,N,Jean Dupont,PO-CUST-00130,Y,10,Jean Dupont,Customers,Luxembourg,DE2138721010,REF-00130,Main warehouse,,Y,,,,,35.54,EUR,5.92,N,Y,2021-08-06 20:56:55,2021-Q3,2,,N
INV000131,380,2020-10-02 06:57:20,2020-11-01 06:57:20,N,FreshLink Logistics,PO-Luigi's Pizzeria-00131,Y,5,FreshLink Logistics,Distributors,France,DE473137855,REF-00131,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,62.74,EUR,10.46,Y,N,2020-10-28 06:57:20,2020-Q4,2,Canned Tomatoes,N
INV000132,380,2022-05-18 01:59:29,2022-06-17 01:59:29,N,AgroDistrib Europe,PO-Luigi's Pizzeria-00132,Y,6,AgroDistrib Europe,Distributors,France,DE946972416,REF-00132,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,201.42,EUR,33.57,N,N,2022-06-14 01:59:29,2022-Q2,2,Cheese,N
INV000133,380,2023-03-07 07:46:10,2023-04-06 07:46:10,N,TomatoMagic Co.,PO-FreshLink Logistics-00133,Y,3,TomatoMagic Co.,Food Producers,France,DE831318473,REF-00133,Main warehouse,,Y,5,FreshLink Logistics,Distributors,France,106.63,EUR,17.77,Y,N,2023-04-03 07:46:10,2023-Q1,3,Canned Tomatoes,N
INV000134,380,2021-07-31 08:02:14,2021-08-30 08:02:14,N,FreshLink Logistics,PO-Luigi's Pizzeria-00134,Y,5,FreshLink Logistics,Distributors,France,DE298350585,REF-00134,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,19.49,EUR,3.25,N,Y,2021-08-25 08:02:14,2021-Q3,2,Canned Tomatoes,N
INV000135,380,2021-07-05 01:08:53,2021-08-04 01:08:53,N,Sunshine Growers,PO-Farm2Can Ltd.-00135,Y,2,Sunshine Growers,Farmers,France,DE583914212,REF-00135,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,18.65,EUR,3.11,N,Y,2021-08-02 01:08:53,2021-Q3,1,Tomatoes,N
INV000136,380,2022-01-23 15:16:03,2022-02-22 15:16:03,N,TomatoMagic Co.,PO-Napoli Express-00136,Y,3,TomatoMagic Co.,Food Producers,France,DE716530673,REF-00136,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,80.75,EUR,13.46,N,N,2022-02-19 15:16:03,2022-Q1,3,Canned Tomatoes,N
INV000137,380,2023-08-20 14:28:49,2023-09-19 14:28:49,N,AgroDistrib Europe,PO-CUST-00137,Y,6,AgroDistrib Europe,Distributors,Luxembourg,DE474121366,REF-00137,Main warehouse,,Y,,,,,102.41,EUR,17.07,N,N,2023-09-15 14:28:49,2023-Q3,2,Cheese,N
INV000138,380,2023-04-12 16:01:33,2023-05-12 16:01:33,N,Sunshine Growers,PO-TomatoMagic Co.-00138,Y,2,Sunshine Growers,Farmers,France,DE752804002,REF-00138,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,France,30.29,EUR,5.05,Y,N,2023-05-12 16:01:33,2023-Q2,1,Tomatoes,N
INV000139,380,2024-10-14 03:30:22,2024-11-13 03:30:22,N,AgroDistrib Europe,PO-CUST-00139,Y,6,AgroDistrib Europe,Distributors,France,DE370631996,REF-00139,Main warehouse,,Y,,,,,170.87,EUR,28.48,Y,N,2024-11-10 03:30:22,2024-Q4,2,Cheese,N
INV000140,380,2021-05-30 00:44:18,2021-06-29 00:44:18,N,Anna Müller,PO-CUST-00140,Y,9,Anna Müller,Customers,France,DE242147379,REF-00140,Main warehouse,,Y,,,,,151.52,EUR,25.25,Y,Y,2021-06-29 00:44:18,2021-Q2,2,,N
INV000141,380,2020-04-16 07:11:46,2020-05-16 07:11:46,N,Anna Müller,PO-CUST-00141,Y,9,Anna Müller,Customers,Luxembourg,DE290950359,REF-00141,Main warehouse,,Y,,,,,32.6,EUR,5.43,Y,N,2020-05-15 07:11:46,2020-Q2,2,,N
INV000142,380,2023-01-04 01:55:30,2023-02-03 01:55:30,N,Jean Dupont,PO-CUST-00142,Y,10,Jean Dupont,Customers,Luxembourg,DE1861803610,REF-00142,Main warehouse,,Y,,,,,194.62,EUR,32.44,N,N,2023-02-01 01:55:30,2023-Q1,2,,N
INV000143,380,2022-09-19 07:32:09,2022-10-19 07:32:09,N,GreenFields Farm,PO-Farm2Can Ltd.-00143,Y,1,GreenFields Farm,Farmers,Luxembourg,DE891610821,REF-00143,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,66.01,EUR,11.0,N,N,2022-10-16 07:32:09,2022-Q3,2,Tomatoes,N
INV000144,380,2025-03-13 00:28:36,2025-04-12 00:28:36,N,TomatoMagic Co.,PO-FreshLink Logistics-00144,Y,3,TomatoMagic Co.,Food Producers,France,DE586304993,REF-00144,Main warehouse,,Y,5,FreshLink Logistics,Distributors,France,46.4,EUR,7.73,N,Y,2025-04-07 00:28:36,2025-Q1,3,Canned Tomatoes,N
INV000145,380,2024-06-22 09:06:48,2024-07-22 09:06:48,N,FreshLink Logistics,PO-Luigi's Pizzeria-00145,Y,5,FreshLink Logistics,Distributors,France,DE246033745,REF-00145,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,26.16,EUR,4.36,N,Y,2024-07-22 09:06:48,2024-Q2,2,Canned Tomatoes,N
INV000146,380,2021-10-30 02:18:50,2021-11-29 02:18:50,N,Sunshine Growers,PO-Farm2Can Ltd.-00146,Y,2,Sunshine Growers,Farmers,Luxembourg,DE920517092,REF-00146,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,France,126.6,EUR,21.1,N,N,2021-11-26 02:18:50,2021-Q4,1,Tomatoes,N
INV000147,380,2024-10-18 20:07:23,2024-11-17 20:07:23,N,Sunshine Growers,PO-Farm2Can Ltd.-00147,Y,2,Sunshine Growers,Farmers,Luxembourg,DE461487652,REF-00147,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,103.67,EUR,17.28,Y,Y,2024-11-17 20:07:23,2024-Q4,1,Tomatoes,N
INV000148,380,2024-01-26 08:14:55,2024-02-25 08:14:55,N,Sunshine Growers,PO-TomatoMagic Co.-00148,Y,2,Sunshine Growers,Farmers,Luxembourg,DE296606062,REF-00148,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,60.67,EUR,10.11,N,N,2024-02-25 08:14:55,2024-Q1,1,Tomatoes,N
INV000149,380,2024-09-26 17:20:04,2024-10-26 17:20:04,N,Anna Müller,PO-CUST-00149,Y,9,Anna Müller,Customers,Luxembourg,DE814302679,REF-00149,Main warehouse,,Y,,,,,72.74,EUR,12.12,Y,Y,2024-10-25 17:20:04,2024-Q3,2,,N
INV000150,380,2023-09-03 18:10:49,2023-10-03 18:10:49,N,TomatoMagic Co.,PO-Luigi's Pizzeria-00150,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,DE571080863,REF-00150,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,50.89,EUR,8.48,Y,N,2023-09-29 18:10:49,2023-Q3,3,Canned Tomatoes,N
INV000151,380,2020-07-04 23:38:56,2020-08-03 23:38:56,N,FreshLink Logistics,PO-Napoli Express-00151,Y,5,FreshLink Logistics,Distributors,France,DE930945665,REF-00151,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,74.33,EUR,12.39,Y,N,2020-08-03 23:38:56,2020-Q3,2,Canned Tomatoes,N
INV000152,380,2020-02-07 21:01:26,2020-03-08 21:01:26,N,Napoli Express,PO-Anna Müller-00152,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE656005658,REF-00152,Main warehouse,,Y,9,Anna Müller,Customers,France,22.58,EUR,3.76,Y,Y,2020-03-07 21:01:26,2020-Q1,4,Pizza,N
INV000153,380,2022-08-17 03:59:18,2022-09-16 03:59:18,N,TomatoMagic Co.,PO-FreshLink Logistics-00153,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,DE375427183,REF-00153,Main warehouse,,Y,5,FreshLink Logistics,Distributors,Luxembourg,44.52,EUR,7.42,Y,Y,2022-09-14 03:59:18,2022-Q3,3,Canned Tomatoes,N
INV000154,380,2022-09-02 12:57:07,2022-10-02 12:57:07,N,TomatoMagic Co.,PO-FreshLink Logistics-00154,Y,3,TomatoMagic Co.,Food Producers,France,DE844501953,REF-00154,Main warehouse,,Y,5,FreshLink Logistics,Distributors,France,95.2,EUR,15.87,N,Y,2022-10-01 12:57:07,2022-Q3,3,Canned Tomatoes,N
INV000155,380,2022-04-24 01:59:11,2022-05-24 01:59:11,N,Sunshine Growers,PO-TomatoMagic Co.-00155,Y,2,Sunshine Growers,Farmers,Luxembourg,DE144699612,REF-00155,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,206.6,EUR,34.43,N,N,2022-05-23 01:59:11,2022-Q2,1,Tomatoes,N
